dataset_name,site,stream_name,activity_media_name,activity_start_date,date_type,mean_daily_discharge,result_unit,qualifier,comments,version,update_date
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-05-08,mean_date,0.0470,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-05-09,mean_date,0.0310,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-05-10,mean_date,0.0210,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-05-11,mean_date,0.0200,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-05-12,mean_date,0.0370,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-05-13,mean_date,0.0300,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-05-14,mean_date,0.0240,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-05-15,mean_date,0.0210,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-05-16,mean_date,0.0160,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-05-17,mean_date,0.0560,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-05-18,mean_date,0.1350,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-05-19,mean_date,0.0750,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-05-20,mean_date,0.0460,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-05-21,mean_date,0.0320,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-05-22,mean_date,0.0230,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-05-23,mean_date,0.0160,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-05-24,mean_date,0.0120,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-05-25,mean_date,0.0100,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-05-26,mean_date,0.0170,cubic metres per second reported to four decimal places,"beaver:  A beaver dam or debris within, below or above the monitoring structure affected the quality of flow data and should be considered to be ""best estimates only"".",,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-05-27,mean_date,0.0070,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-05-28,mean_date,0.0110,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-05-29,mean_date,0.0210,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-05-30,mean_date,0.0150,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-05-31,mean_date,0.0090,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-06-01,mean_date,0.0060,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-06-02,mean_date,0.0110,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-06-03,mean_date,0.0310,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-06-04,mean_date,0.0200,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-06-05,mean_date,0.0120,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-06-06,mean_date,0.0120,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-06-07,mean_date,0.0200,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-06-08,mean_date,0.0170,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-06-09,mean_date,0.0120,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-06-10,mean_date,0.0080,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-06-11,mean_date,0.0050,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-06-12,mean_date,0.0040,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-06-13,mean_date,0.0020,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-06-14,mean_date,0.0020,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-06-15,mean_date,0.0010,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-06-16,mean_date,0.0010,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-06-17,mean_date,0.0010,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-06-18,mean_date,0.0010,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-06-19,mean_date,0.0020,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-06-20,mean_date,0.0040,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-06-21,mean_date,0.0020,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-06-22,mean_date,0.0070,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-06-23,mean_date,0.0090,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-06-24,mean_date,0.0060,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-06-25,mean_date,0.0040,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-06-26,mean_date,0.0030,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-06-27,mean_date,0.0050,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-06-28,mean_date,0.0070,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-06-29,mean_date,0.0040,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-06-30,mean_date,0.0030,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-07-01,mean_date,0.0020,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-07-02,mean_date,0.0010,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-07-03,mean_date,0.0010,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-07-04,mean_date,0.0000,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-07-05,mean_date,0.0040,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-07-06,mean_date,0.0050,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-07-07,mean_date,0.0030,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-07-08,mean_date,0.0030,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-07-09,mean_date,0.0020,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-07-10,mean_date,0.0010,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2015-07-11,mean_date,0.0000,cubic metres per second reported to four decimal places,,,,2017-10-03
