dataset_name,site,treatment,activity_media_name,activity_start_date,activity_depth_height_measure,activity_depth_height_unit,characteristic_name,characteristic_name_long,method_speciation,result_sample_fraction,result_value,result_unit,layer_collection_start_depth,layer_collection_end_depth,result_detection_quantitation_limit_measure,result_detection_quantitation_limit_unit,result_detection_quantitation_limit_type,result_comment,result_analytical_method_name,result_analytical_method_instrument,result_analytical_reference_method,field_comment
Chemistry,Site1,none (reference/control),Lake Water,2016-09-12,,epi,K,,as K,Filterable,0.34000,mg/L,,,0.02,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-09-12,,epi,MG,,as Mg,Filterable,0.78000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-09-12,,epi,MN,,as Mn,Filterable,0.00000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-09-12,,epi,NA,,as Na,Filterable,1.10000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-09-12,,epi,NO2,,as NO2-N,Filterable,0.00000,ug/L,,,1,"",Method Detection Level,"","",Technicon Autoanalyzer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-09-12,,epi,NO3,,as NO3-N,Filterable,0.00000,ug/L,,,1,"",Method Detection Level,"","",Technicon Autoanalyzer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-09-12,,epi,PARTC,,as C,Non-Filterable (Particle),453.40000,ug/L,,,1,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-09-12,,epi,PARTN,,as N,Non-Filterable (Particle),62.00000,ug/L,,,1,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-09-12,,epi,PARTP,,as P,Non-Filterable (Particle),5.00000,ug/L,,,1,"",Method Detection Level,"","",Spectrophotometer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-09-12,,epi,PH,,,Unfiltered,6.92000,SU,,,,,,,ELA-pH (in-situ),pH Meter (see method for differentiation),"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-09-12,,epi,SO4,,as SO4,Filterable,2.35000,mg/L,,,0.02,"",Method Detection Level,"","",Ion Exchange Column,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-09-12,,epi,SRSI,,as Si,Unfiltered,2.28800,mg/L,,,0.005,"",Method Detection Level,"","",Technicon Autoanalyzer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-09-12,,epi,TDN,,as N,Dissolved,260.00000,ug/L,,,5,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-09-12,,epi,TDP,,as P,Dissolved,3.00000,ug/L,,,1,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-09-26,,epi,ALK,,alkalinity,"",160.00000,ueq/L,,,,"",Method Detection Level,"","","","The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-09-26,,epi,CA,,as Ca,Filterable,3.13000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-09-26,,epi,CHLA,,"",Filterable,3.47000,ug/L,,,0.01,"",Method Detection Level,"","",Fluorometric-Method,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-09-26,,epi,CL,,as Cl,Filterable,0.25000,mg/L,,,0.01,"",Method Detection Level,"","",Ion Exchange Column,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-09-26,,epi,COND,,"",Unfiltered,25.00000,uS/cm,,,1,"",Method Detection Level,"","",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-09-26,,epi,DIC,,as Total CO2,Dissolved,188.00000,umol/L,,,10,"",Method Detection Level,"","",Automated conductimetric technique,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-09-26,,epi,DOC,,as C,Filterable,677.00000,umol/L,,,10,"",Method Detection Level,"","",Automated conductimetric technique,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-09-26,,epi,FE,,as Fe,Filterable,0.09000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-09-26,,epi,K,,as K,Filterable,0.44000,mg/L,,,0.02,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-09-26,,epi,MG,,as Mg,Filterable,0.88000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-09-26,,epi,MN,,as Mn,Filterable,0.00000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-09-26,,epi,NA,,as Na,Filterable,1.22000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-09-26,,epi,NO2,,as NO2-N,Filterable,0.00000,ug/L,,,1,"",Method Detection Level,"","",Technicon Autoanalyzer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-09-26,,epi,NO3,,as NO3-N,Filterable,0.00000,ug/L,,,1,"",Method Detection Level,"","",Technicon Autoanalyzer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-09-26,,epi,PARTC,,as C,Non-Filterable (Particle),438.20000,ug/L,,,1,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-09-26,,epi,PARTN,,as N,Non-Filterable (Particle),43.00000,ug/L,,,1,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-09-26,,epi,PARTP,,as P,Non-Filterable (Particle),3.00000,ug/L,,,1,"",Method Detection Level,"","",Spectrophotometer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-09-26,,epi,PH,,,Unfiltered,6.83000,SU,,,,,,,ELA-pH (in-situ),pH Meter (see method for differentiation),"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-09-26,,epi,SO4,,as SO4,Filterable,1.89000,mg/L,,,0.02,"",Method Detection Level,"","",Ion Exchange Column,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-09-26,,epi,SRSI,,as Si,Unfiltered,2.27700,mg/L,,,0.005,"",Method Detection Level,"","",Technicon Autoanalyzer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-09-26,,epi,TDN,,as N,Dissolved,282.00000,ug/L,,,5,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-09-26,,epi,TDP,,as P,Dissolved,3.00000,ug/L,,,1,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-11-09,,epi,ALK,,alkalinity,"",169.00000,ueq/L,,,,"",Method Detection Level,"","","","The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-11-09,,epi,CA,,as Ca,Filterable,3.02000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-11-09,,epi,CHLA,,"",Filterable,2.47000,ug/L,,,0.01,"",Method Detection Level,"","",Fluorometric-Method,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-11-09,,epi,CL,,as Cl,Filterable,0.22000,mg/L,,,0.01,"",Method Detection Level,"","",Ion Exchange Column,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-11-09,,epi,COND,,"",Unfiltered,26.00000,uS/cm,,,1,"",Method Detection Level,"","",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-11-09,,epi,DIC,,as Total CO2,Dissolved,224.00000,umol/L,,,10,"",Method Detection Level,"","",Automated conductimetric technique,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-11-09,,epi,DOC,,as C,Filterable,620.00000,umol/L,,,10,"",Method Detection Level,"","",Automated conductimetric technique,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-11-09,,epi,FE,,as Fe,Filterable,0.06000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-11-09,,epi,K,,as K,Filterable,0.42000,mg/L,,,0.02,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-11-09,,epi,MG,,as Mg,Filterable,0.82000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-11-09,,epi,MN,,as Mn,Filterable,0.00000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-11-09,,epi,NA,,as Na,Filterable,1.15000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-11-09,,epi,NO2,,as NO2-N,Filterable,0.00000,ug/L,,,1,"",Method Detection Level,"","",Technicon Autoanalyzer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-11-09,,epi,NO3,,as NO3-N,Filterable,12.00000,ug/L,,,1,"",Method Detection Level,"","",Technicon Autoanalyzer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-11-09,,epi,PARTC,,as C,Non-Filterable (Particle),419.10000,ug/L,,,1,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-11-09,,epi,PARTN,,as N,Non-Filterable (Particle),56.00000,ug/L,,,1,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-11-09,,epi,PARTP,,as P,Non-Filterable (Particle),5.00000,ug/L,,,1,"",Method Detection Level,"","",Spectrophotometer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-11-09,,epi,PH,,,Unfiltered,6.78000,SU,,,,,,,ELA-pH (in-situ),pH Meter (see method for differentiation),"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-11-09,,epi,SO4,,as SO4,Filterable,1.91000,mg/L,,,0.02,"",Method Detection Level,"","",Ion Exchange Column,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-11-09,,epi,SRSI,,as Si,Unfiltered,2.26300,mg/L,,,0.005,"",Method Detection Level,"","",Technicon Autoanalyzer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-11-09,,epi,TDN,,as N,Dissolved,240.00000,ug/L,,,5,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2016-11-09,,epi,TDP,,as P,Dissolved,3.00000,ug/L,,,1,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site1,none (reference/control),Lake Water,2017-05-03,,epi,ALK,"Alkalinity, total",,Unfiltered,163.80000,ueq/L,0.00,6.00,6,ueq/L,Method Detection Level,,UA-Alk,Mantech PC-Titration Plus System,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site1,none (reference/control),Lake Water,2017-05-03,,epi,CA,Calcium,as Ca,Filterable,2.84000,mg/L,0.00,6.00,0.0053,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site1,none (reference/control),Lake Water,2017-05-03,,epi,CHLA,Chlorophyll a,,Suspended,2.97000,ug/L,0.00,6.00,,ug/L,Method Detection Level,,ELA-Chla,Turner Designs Trilogy Fluorometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site1,none (reference/control),Lake Water,2017-05-03,,epi,CL,Chloride,as Cl,Filterable,0.23000,mg/L,0.00,6.00,0.03,mg/L,Method Detection Level,,UA-ClSO4,Dionex DX-600 Ion Chromatograph,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site1,none (reference/control),Lake Water,2017-05-03,,epi,DIC,Inorganic carbon,,Dissolved,225.00000,umol/L,0.00,6.00,,umol/L,Method Detection Level,,ELA-DIC,LI-820 LiCor gas analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site1,none (reference/control),Lake Water,2017-05-03,,epi,DOC,Organic carbon,,Filterable,603.00000,umol/L,0.00,6.00,40,umol/L,Method Detection Level,,FWI-DOC,Shimadzu TOC-VCPH/CPN	,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site1,none (reference/control),Lake Water,2017-05-03,,epi,FE,Iron,as Fe,Filterable,0.03000,mg/L,0.00,6.00,0.0161,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site1,none (reference/control),Lake Water,2017-05-03,,epi,K,Potassium,as K,Filterable,0.37000,mg/L,0.00,6.00,0.0092,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site1,none (reference/control),Lake Water,2017-05-03,,epi,MG,Magnesium,as Mg,Filterable,0.70000,mg/L,0.00,6.00,0.0103,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site1,none (reference/control),Lake Water,2017-05-03,,epi,MN,Manganese,as Mn,Filterable,0.00710,mg/L,0.00,6.00,0.0145,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site1,none (reference/control),Lake Water,2017-05-03,,epi,NA,Sodium,as Na,Filterable,0.99000,mg/L,0.00,6.00,0.016,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site1,none (reference/control),Lake Water,2017-05-03,,epi,NH3,Ammonia,as N,Filterable,0.00000,ug/L,0.00,6.00,4.4,ug/L,Method Detection Level,,ELA-TDN/NH3,Autoanalyzer II,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site1,none (reference/control),Lake Water,2017-05-03,,epi,NO2,Nitrite,as N,Filterable,0.00000,ug/L,0.00,6.00,0.46,ug/L,Method Detection Level,,ELA-NO2/NO3,Autoanalyzer II,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site1,none (reference/control),Lake Water,2017-05-03,,epi,NO3,Nitrate,as N,Filterable,43.00000,ug/L,0.00,6.00,1.12,ug/L,Method Detection Level,,ELA-NO2/NO3,Autoanalyzer II,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site1,none (reference/control),Lake Water,2017-05-03,,epi,PARTC,Carbon,as C,Non-Filterable (Particle),432.50000,ug/L,0.00,6.00,41.5,ug/L,Method Detection Level,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site1,none (reference/control),Lake Water,2017-05-03,,epi,PARTN,Nitrogen,as N,Non-Filterable (Particle),52.20000,ug/L,0.00,6.00,15,ug/L,Method Detection Level,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site1,none (reference/control),Lake Water,2017-05-03,,epi,PARTP,Phosphorus,as P,Non-Filterable (Particle),4.00000,ug/L,0.00,6.00,0.2,ug/L,Method Detection Level,,ELA-PartP,Cole-Parmer 2100 Spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site1,none (reference/control),Lake Water,2017-05-03,,epi,PH,pH,,Unfiltered,6.65500,,0.00,6.00,,,Method Detection Level,,ELA-pH,Fisher Scientific Accumet pH meter,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site1,none (reference/control),Lake Water,2017-05-03,,epi,SO4,Sulfate,as SO4,Filterable,1.83000,mg/L,0.00,6.00,0.04,mg/L,Method Detection Level,,UA-ClSO4,Dionex DX-600 Ion Chromatograph,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site1,none (reference/control),Lake Water,2017-05-03,,epi,SRSI,"Silica, reactive",as Si,Dissolved,2.47200,mg/L,0.00,6.00,0.003,mg/L,Method Detection Level,,ELA-SRSi,Shimadzu 1601 scanning spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site1,none (reference/control),Lake Water,2017-05-03,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,265.00000,ug/L,0.00,6.00,4.4,ug/L,Method Detection Level,,ELA-TDN/NH3,Autoanalyzer II,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site1,none (reference/control),Lake Water,2017-05-03,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,3.70400,ug/L,0.00,6.00,0.5,ug/L,Method Detection Level,,ELA-TDP,Shimadzu 1601 scanning spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site1,none (reference/control),Lake Water,2017-05-17,,epi,ALK,"Alkalinity, total",,Unfiltered,166.80000,ueq/L,0.00,2.50,6,ueq/L,Method Detection Level,,UA-Alk,Mantech PC-Titration Plus System,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site1,none (reference/control),Lake Water,2017-05-17,,epi,CA,Calcium,as Ca,Filterable,2.79000,mg/L,0.00,2.50,0.0053,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site1,none (reference/control),Lake Water,2017-05-17,,epi,CHLA,Chlorophyll a,,Suspended,3.91000,ug/L,0.00,2.50,,ug/L,Method Detection Level,,ELA-Chla,Turner Designs Trilogy Fluorometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site1,none (reference/control),Lake Water,2017-05-17,,epi,CL,Chloride,as Cl,Filterable,0.28000,mg/L,0.00,2.50,0.03,mg/L,Method Detection Level,,UA-ClSO4,Dionex DX-600 Ion Chromatograph,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
